runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5249,599.424,2,48,19.425,0.8,0.49717
1,5215,599.934,2,44,28.8056,0.777778,0.49717
2,5521,599.953,1,96,9.125,1,0
3,5578,600.005,1,64,32.125,1,0
4,5369,600.024,2,54,20.0938,0.875,0.49717
5,5132,599.944,1,27,44.3056,1,0
6,5358,600.021,1,9,44.3833,1,0
7,5472,599.897,1,75,20.9167,1,0
8,5337,599.969,3,70,16.5417,0.5,0.481574
9,5308,599.926,4,88,4.05,0.4,0.484395
10,5138,600.036,3,64,16.5938,0.5,0.449615
11,5210,599.9,3,32,30.5625,0.75,0.481574
12,5403,600.042,2,59,8.72222,0.888889,0.49717
13,5427,599.991,1,65,21.15,1,0
14,5442,599.925,1,35,21.3409,1,0
15,5466,600.013,1,80,20.625,1,0
16,5136,599.888,3,81,11.875,0.5,0.418262
17,5377,600.033,1,65,21.15,1,0
18,5358,599.957,1,10,55.8654,1,0
19,5331,599.957,2,11,20.3088,0.882353,0.49717
20,5445,599.985,1,40,21.325,1,0
21,5441,599.953,1,60,32.4167,1,0
22,5453,600.003,3,51,16.8,0.75,0.449615
23,5277,599.998,1,32,32.825,1,0
24,5323,599.995,2,41,27.1,0.875,0.49717
25,5443,599.963,1,70,21.0625,1,0
26,5417,599.929,4,69,16.5833,0.5,0.529986
27,5277,599.964,2,53,19.1944,0.777778,0.49717
28,5857,600.013,1,60,21.2083,1,0
29,5403,599.922,1,60,21.2083,1,0
,,,101,,,
