runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5154,599.476,1,208,12,1,0
1,5322,599.981,1,154,43.8,1,0
2,5410,599.937,0,0,333,333,333
3,5445,599.947,0,0,333,333,333
4,5225,600.043,0,0,333,333,333
5,5295,599.915,0,0,333,333,333
6,5394,599.9,0,0,333,333,333
7,5384,600.046,1,175,43.5,1,0
8,5345,599.891,0,0,333,333,333
9,5454,600.026,0,0,333,333,333
10,5232,599.912,2,106,42.75,0.9,0.509891
11,5367,600.036,2,180,27.3333,0.5,0.509891
12,5455,599.936,0,0,333,333,333
13,5477,600.04,1,133,43.875,1,0
14,5511,599.875,0,0,333,333,333
15,4881,599.999,2,212,0.5,0.5,0.488066
16,5328,600.045,1,72,74.9444,1,0
17,5405,599.884,1,175,43.5,1,0
18,5336,599.947,1,80,74.9286,1,0
19,5315,599.975,1,50,74.9608,1,0
20,5146,600.028,1,208,12,1,0
21,5391,599.995,2,106,37.5238,0.833333,0.509891
22,5148,600.004,3,88,33.7875,0.8,0.599401
23,5329,599.98,0,0,333,333,333
24,5219,599.958,1,64,74.9545,1,0
25,5137,599.947,0,0,333,333,333
26,5423,599.997,2,181,37.5,0.5,0.509891
27,5788,599.98,0,0,333,333,333
28,5226,599.895,3,162,18.3333,0.666667,0.5994
29,5338,600.006,1,208,12,1,0
,,,214,,,
