runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4409,599.947,2,71,11,0.857143,0.509891
1,4615,599.948,0,0,333,333,333
2,4469,600.057,1,49,62.75,1,0
3,4530,599.929,2,79,10.6667,0.833333,0.509891
4,4791,600.017,1,98,56,1,0
5,4652,599.914,1,20,62.9394,1,0
6,4617,600.056,0,0,333,333,333
7,4560,599.905,1,36,62.8889,1,0
8,4510,600.051,2,67,24.2143,0.857143,0.509891
9,4626,599.939,1,78,62.5,1,0
10,4396,599.847,1,49,62.75,1,0
11,4636,600.043,1,80,12.6,1,0
12,4494,599.884,1,63,62.6667,1,0
13,4475,599.955,2,67,23.4167,0.833333,0.509891
14,4459,599.987,1,96,12.3333,1,0
15,4466,600.051,1,14,62.8462,1,0
16,4434,599.861,1,72,62.6667,1,0
17,4500,600.085,1,72,12.6667,1,0
18,4393,599.901,1,24,62.9444,1,0
19,4508,599.972,1,72,12.6667,1,0
20,4715,599.984,2,82,31.75,0.75,0.509891
21,4579,599.974,0,0,333,333,333
22,4534,599.908,2,4,24.6667,0.933333,0.509891
23,4648,599.984,1,9,62.9667,1,0
24,4416,600.031,0,0,333,333,333
25,4576,599.956,2,39,11.7273,0.909091,0.509891
26,4505,599.975,1,77,62.5,1,0
27,4405,599.885,1,78,62.5,1,0
28,4444,599.983,1,56,62.7143,1,0
29,4461,599.948,0,0,333,333,333
,,,118,,,
