runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4454,599.959,0,0,333,333,333
1,4410,599.909,1,24,61.7949,1,0
2,4346,599.962,1,70,59.875,1,0
3,4370,599.968,2,26,35.2667,0.933333,0.509891
4,4454,599.941,0,0,333,333,333
5,4368,599.991,1,18,61.8333,1,0
6,4466,599.91,1,20,61.75,1,0
7,4410,600.04,0,0,333,333,333
8,4380,599.951,0,0,333,333,333
9,4375,599.947,3,41,21.5357,0.857143,0.5994
10,4487,599.947,0,0,333,333,333
11,4508,599.993,1,45,61.3333,1,0
12,4507,599.95,1,50,61.2727,1,0
13,4565,600.004,0,0,333,333,333
14,4505,599.894,0,0,333,333,333
15,4377,600.036,1,0,61.873,1,0
16,4723,599.98,0,0,333,333,333
17,4417,600.034,1,32,61.6923,1,0
18,4504,599.95,0,0,333,333,333
19,4408,599.85,1,65,61,1,0
20,4588,599.943,0,0,333,333,333
21,4333,600.029,1,48,58.2917,1,0
22,4227,599.956,2,13,26.7193,0.947368,0.509891
23,4530,600.039,1,50,61.2727,1,0
24,4387,599.964,2,49,34.9167,0.916667,0.509891
25,4413,599.862,2,23,34.7778,0.888889,0.509891
26,4499,600.072,0,0,333,333,333
27,4453,600.012,0,0,333,333,333
28,4439,599.961,0,0,333,333,333
29,4367,599.965,0,0,333,333,333
,,,118,,,
