runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4631,599.809,0,0,333,333,333
1,4442,599.754,2,11,27.6176,0.941176,0.49717
2,4608,599.766,0,0,333,333,333
3,4586,599.815,0,0,333,333,333
4,4708,599.749,0,0,333,333,333
5,4267,599.78,2,28,18.7976,0.928571,0.49717
6,4513,599.973,2,11,27.6176,0.941176,0.49717
7,4564,599.806,0,0,333,333,333
8,4508,599.737,3,80,14.0417,0.5,0.45785
9,4962,599.754,1,75,19.25,1,0
10,4666,599.831,0,0,333,333,333
11,4544,599.717,2,33,18.7308,0.923077,0.49717
12,4314,599.949,3,45,16.8889,0.75,0.481574
13,4619,600.062,1,24,28.2051,1,0
14,4400,599.707,3,47,24.6852,0.666667,0.481574
15,4598,599.815,2,67,17.6667,0.833333,0.49717
16,4463,599.821,3,68,14.9524,0.571429,0.481574
17,4695,599.978,1,0,28.2456,1,0
18,4609,599.72,0,0,333,333,333
19,4533,599.956,2,22,36.0139,0.916667,0.49717
20,4451,599.925,0,0,333,333,333
21,4566,599.704,0,0,333,333,333
22,4470,599.865,0,0,333,333,333
23,4613,599.863,1,66,10.7917,1,0
24,4676,599.834,2,13,18.951,0.941176,0.49717
25,4642,599.937,2,67,17.6667,0.833333,0.49717
26,4419,599.967,2,53,18.3148,0.888889,0.49717
27,4641,599.962,2,13,36.2111,0.933333,0.49717
28,4398,599.917,1,84,10.6667,1,0
29,4423,599.822,2,8,18.9907,0.944444,0.49717
,,,104,,,
