runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4377,600.036,2,8,42.3889,0.888889,0.509891
1,4305,599.958,1,30,23.5238,1,0
2,4350,599.894,1,30,23.5238,1,0
3,4692,599.985,1,14,54.6667,1,0
4,4262,599.941,1,0,39.2745,1,0
5,4386,600.086,2,18,19.0455,0.909091,0.509891
6,4423,599.92,2,20,29.3929,0.857143,0.509891
7,4398,599.939,1,44,7.83333,1,0
8,4398,600.03,1,45,23.1667,1,0
9,4392,599.889,1,30,23.5238,1,0
10,4434,600.035,1,8,39.2564,1,0
11,4698,599.901,1,39,23.4167,1,0
12,4596,600.041,1,20,39.1905,1,0
13,4326,599.893,1,33,23.5,1,0
14,4407,600.019,1,18,23.5758,1,0
15,4303,600.026,1,22,39.1667,1,0
16,4377,599.899,2,11,36,0.933333,0.509891
17,4485,600.03,1,24,39.1333,1,0
18,4413,599.951,1,4,39.2667,1,0
19,4472,599.947,1,14,54.6667,1,0
20,4397,600.015,1,45,23.1667,1,0
21,4445,600.006,1,21,23.5667,1,0
22,4304,599.86,0,0,333,333,333
23,4466,599.959,1,60,7.5,1,0
24,4641,599.951,0,0,333,333,333
25,4515,600.02,0,0,333,333,333
26,4413,599.955,2,16,30.6389,0.888889,0.509891
27,4360,599.946,1,56,7.66667,1,0
28,4512,600.01,1,9,54.875,1,0
29,4403,600.015,2,31,35.3333,0.666667,0.509891
,,,65,,,
