runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5791,599.894,0,0,333,333,333
1,5672,600.009,0,0,333,333,333
2,5398,599.913,0,0,333,333,333
3,5431,600.019,0,0,333,333,333
4,5517,599.981,3,26,21.0217,0.913043,-inf
5,5711,600,0,0,333,333,333
6,5531,600.001,0,0,333,333,333
7,5861,599.954,0,0,333,333,333
8,5894,599.989,0,0,333,333,333
9,5682,599.939,0,0,333,333,333
10,5603,600.028,0,0,333,333,333
11,5383,599.934,0,0,333,333,333
12,5462,599.982,0,0,333,333,333
13,5789,599.995,0,0,333,333,333
14,5703,599.894,0,0,333,333,333
15,5569,600.008,0,0,333,333,333
16,5426,599.987,0,0,333,333,333
17,5727,600.019,0,0,333,333,333
18,5802,599.928,1,0,54,1,0
19,5935,599.918,0,0,333,333,333
20,5549,600.051,0,0,333,333,333
21,5401,599.932,0,0,333,333,333
22,5413,599.974,0,0,333,333,333
23,5350,600.028,0,0,333,333,333
24,5441,599.944,0,0,333,333,333
25,5522,599.99,0,0,333,333,333
26,5533,599.927,0,0,333,333,333
27,5723,599.923,0,0,333,333,333
28,5702,599.937,0,0,333,333,333
29,5484,599.983,0,0,333,333,333
,,,208,,,
