runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5664,600.012,0,0,333,333,333
1,5595,599.913,0,0,333,333,333
2,5686,599.968,0,0,333,333,333
3,5677,600.056,0,0,333,333,333
4,5483,600.014,1,0,26.96,1,0
5,5412,599.903,0,0,333,333,333
6,5856,599.96,0,0,333,333,333
7,5544,599.998,0,0,333,333,333
8,5633,599.905,0,0,333,333,333
9,5274,600.045,0,0,333,333,333
10,5602,599.976,1,18,26.9474,1,0
11,5958,599.96,0,0,333,333,333
12,5602,599.999,0,0,333,333,333
13,5582,600.016,0,0,333,333,333
14,5772,599.964,0,0,333,333,333
15,5543,599.977,0,0,333,333,333
16,5469,599.897,0,0,333,333,333
17,5551,599.935,0,0,333,333,333
18,5489,600.01,0,0,333,333,333
19,5386,599.98,0,0,333,333,333
20,5510,600.004,0,0,333,333,333
21,5426,599.986,0,0,333,333,333
22,5609,599.792,0,0,333,333,333
23,5532,599.933,0,0,333,333,333
24,5625,599.958,0,0,333,333,333
25,5520,599.977,0,0,333,333,333
26,5586,600.038,0,0,333,333,333
27,5703,599.935,0,0,333,333,333
28,5596,599.966,0,0,333,333,333
29,5567,599.985,0,0,333,333,333
,,,98,,,
