runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5541,599.881,0,0,333,333,333
1,5438,600.011,0,0,333,333,333
2,5444,599.825,1,0,43,1,0
3,5505,600.044,0,0,333,333,333
4,5420,599.792,0,0,333,333,333
5,5463,599.797,0,0,333,333,333
6,5537,599.923,0,0,333,333,333
7,5503,599.804,2,1,33.9167,1,inf
8,5545,599.963,0,0,333,333,333
9,5832,600.052,0,0,333,333,333
10,6136,599.864,0,0,333,333,333
11,5587,977.461,0,0,333,333,333
12,5500,599.88,0,0,333,333,333
13,5452,600.05,2,10,30.5965,1,inf
14,5351,599.923,0,0,333,333,333
15,5521,600.024,0,0,333,333,333
16,5465,599.951,0,0,333,333,333
17,5478,599.93,0,0,333,333,333
18,5616,600.021,0,0,333,333,333
19,5879,599.937,0,0,333,333,333
20,5420,599.892,0,0,333,333,333
21,5696,599.997,0,0,333,333,333
22,5469,600,0,0,333,333,333
23,5549,599.907,0,0,333,333,333
24,5456,599.994,0,0,333,333,333
25,5514,600.031,0,0,333,333,333
26,5343,599.929,0,0,333,333,333
27,5389,599.971,0,0,333,333,333
28,5458,600.03,0,0,333,333,333
29,5762,599.946,0,0,333,333,333
,,,105,,,
