runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5435,599.907,0,0,333,333,333
1,5368,599.958,0,0,333,333,333
2,5271,600.042,0,0,333,333,333
3,5295,599.9,0,0,333,333,333
4,5326,600.01,0,0,333,333,333
5,5219,599.883,0,0,333,333,333
6,5181,600.002,0,0,333,333,333
7,5170,600.023,0,0,333,333,333
8,5326,599.902,0,0,333,333,333
9,5649,599.999,0,0,333,333,333
10,5685,599.924,0,0,333,333,333
11,5514,600.063,0,0,333,333,333
12,5456,599.942,0,0,333,333,333
13,5422,599.924,0,0,333,333,333
14,5399,600.067,0,0,333,333,333
15,5757,599.93,0,0,333,333,333
16,5407,600.013,0,0,333,333,333
17,5389,599.893,0,0,333,333,333
18,5484,599.955,0,0,333,333,333
19,5463,600.033,0,0,333,333,333
20,5294,599.93,0,0,333,333,333
21,5276,599.972,0,0,333,333,333
22,5260,599.914,0,0,333,333,333
23,5518,600.022,0,0,333,333,333
24,5344,599.917,0,0,333,333,333
25,5574,599.972,0,0,333,333,333
26,5555,600.038,0,0,333,333,333
27,5423,599.989,1,0,44,1,0
28,5406,599.952,0,0,333,333,333
29,5566,599.936,0,0,333,333,333
,,,126,,,
