runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4797,600.004,1,12,21.1905,1,0
1,4567,599.958,0,0,333,333,333
2,4489,599.985,0,0,333,333,333
3,4689,599.959,1,9,32.8571,1,0
4,4575,600.012,1,8,43.2381,1,0
5,4665,599.92,1,8,21.25,1,0
6,4667,599.898,0,0,333,333,333
7,4730,600.014,1,0,42.1429,1,0
8,4726,599.878,0,0,333,333,333
9,4705,599.983,0,0,333,333,333
10,4623,600.09,2,4,35.1143,0.8,0.475082
11,4720,599.947,0,0,333,333,333
12,4904,599.863,0,0,333,333,333
13,4836,600.029,1,24,17.0476,0.571429,0
14,4661,599.919,0,0,333,333,333
15,4881,600.058,0,0,333,333,333
16,4674,599.919,0,0,333,333,333
17,4714,599.905,1,14,39.381,1,0
18,4656,600.025,0,0,333,333,333
19,4747,599.946,0,0,333,333,333
20,4696,599.899,0,0,333,333,333
21,4987,599.941,1,12,40.6667,1,0
22,4835,600.067,0,0,333,333,333
23,4781,599.887,0,0,333,333,333
24,4769,600.009,0,0,333,333,333
25,4547,599.966,1,12,31.5238,0.857143,0
26,4631,599.888,1,12,21.1905,1,0
27,4859,600.007,2,10,20.125,0.875,0.475082
28,4868,599.976,0,0,333,333,333
29,4913,599.914,1,18,28.8571,0.666667,0
,,,40,,,
