runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4596,599.936,2,83,22.6667,0.666667,0.509891
1,5025,599.927,2,79,19.4286,0.571429,0.509891
2,4478,599.817,1,25,42.7273,1,0
3,4588,599.864,2,59,25.1429,0.857143,0.509891
4,4539,600.02,2,64,23.7143,0.714286,0.509891
5,4595,599.847,1,10,42.7857,1,0
6,4675,599.859,1,35,42.6667,1,0
7,4642,599.977,2,74,20.8571,0.571429,0.509891
8,4593,599.818,1,35,42.6667,1,0
9,4662,599.997,2,71,24.4,0.8,0.509891
10,5121,599.795,1,49,10.6667,1,0
11,4670,600.02,2,83,22.6667,0.666667,0.509891
12,4762,599.964,2,51,17.5625,0.875,0.509891
13,4828,599.734,2,59,25.1429,0.857143,0.509891
14,4685,600.018,1,42,26.6667,1,0
15,4524,599.844,1,32,42.75,1,0
16,4627,599.954,2,23,30.641,0.846154,0.509891
17,4595,599.941,2,51,23.7,0.7,0.509891
18,4542,599.978,2,56,22.7,0.7,0.509891
19,4654,599.919,1,0,42.8125,1,0
20,4737,599.865,0,0,333,333,333
21,4686,599.855,1,65,42,1,0
22,4540,599.825,2,76,22.4,0.6,0.509891
23,4822,599.897,2,5,26.1875,0.9375,0.509891
24,4550,600.054,2,52,24.4444,0.777778,0.509891
25,4498,599.883,0,0,333,333,333
26,4683,599.913,2,71,24.4,0.8,0.509891
27,4634,599.858,1,84,10.25,1,0
28,4536,600.009,2,6,20.9333,0.933333,0.509891
29,4639,599.994,1,30,42.7,1,0
,,,106,,,
