runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4721,599.984,0,0,333,333,333
1,4534,600.059,2,46,6.25,1,inf
2,4564,599.945,2,23,31.625,1,inf
3,4600,599.923,1,0,57,1,0
4,4635,599.966,1,21,333,333,0
5,4642,600.023,1,9,57,1,0
6,4610,599.978,1,0,57,1,0
7,4492,600.015,1,45,333,333,0
8,4762,599.967,1,28,57,1,0
9,4588,599.931,1,0,57,1,0
10,4637,599.92,1,11,57,1,0
11,4614,599.988,1,6,57,1,0
12,4738,599.997,1,36,333,333,0
13,4526,599.935,2,40,6.83333,1,inf
14,4444,599.97,1,9,57,1,0
15,4691,599.938,0,0,333,333,333
16,4595,600.045,0,0,333,333,333
17,4449,599.953,2,37,7,1,inf
18,4607,599.887,2,34,7.125,1,inf
19,4528,599.982,2,17,30.75,1,inf
20,4833,599.938,1,10,57,1,0
21,4446,600.041,1,16,57,1,0
22,4632,599.917,1,26,57,1,0
23,4539,600.086,2,43,6.6,1,inf
24,4551,599.844,1,24,57,1,0
25,4644,600.034,1,26,57,1,0
26,4676,599.918,1,27,333,333,0
27,4539,600.042,2,46,6.25,1,inf
28,4592,599.994,1,12,57,1,0
29,4614,599.896,1,12,57,1,0
,,,57,,,
