runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4796,599.758,1,185,38.8333,1,0
1,4809,599.972,2,134,38.0714,0.857143,0.509891
2,4859,599.857,1,90,68.8667,1,0
3,4630,599.84,1,140,39.3333,1,0
4,4756,599.917,1,145,39.3182,1,0
5,4512,599.884,2,151,20.82,0.9,0.509891
6,4594,599.856,1,175,39.1,1,0
7,4479,599.716,1,116,68.8182,1,0
8,4642,599.965,2,188,34.5,0.5,0.509891
9,4713,599.799,1,228,9,1,0
10,4686,599.807,1,160,39.25,1,0
11,4546,599.89,1,132,68.7143,1,0
12,4687,599.81,1,155,39.2778,1,0
13,4504,599.937,3,191,22.4167,0.5,0.453147
14,4509,599.995,1,108,68.8462,1,0
15,4575,599.846,3,163,25.3636,0.666667,0.599401
16,4633,599.785,2,102,48.125,0.875,0.509891
17,4585,599.762,3,182,25.7333,0.6,0.5994
18,4750,599.901,1,87,68.8788,1,0
19,4513,599.839,2,118,38.5909,0.909091,0.509891
20,4770,599.7,1,145,39.3182,1,0
21,4532,599.826,1,120,68.8,1,0
22,4697,599.773,1,204,9.66667,1,0
23,4594,599.703,1,145,39.3182,1,0
24,4503,600.03,2,236,0,0,0.326634
25,4756,599.682,1,190,38.5,1,0
26,4606,600.002,2,173,36.6429,0.714286,0.509891
27,4813,599.773,1,185,38.8333,1,0
28,4699,599.916,1,155,39.2778,1,0
29,4589,600.041,1,90,68.8667,1,0
,,,236,,,
