runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4592,600.078,0,0,333,333,333
1,4534,599.898,2,16,21.8718,0.923077,0.509891
2,4474,599.949,1,20,45.9545,1,0
3,4481,599.962,1,42,45.875,1,0
4,4496,600.077,1,36,45.8889,1,0
5,4599,599.907,1,0,45.9778,1,0
6,4559,599.995,1,54,45.8333,1,0
7,4574,599.926,1,12,45.9722,1,0
8,4559,599.992,1,40,45.9333,1,0
9,4534,599.982,1,66,45.75,1,0
10,4472,600.004,1,84,45,1,0
11,4376,599.931,1,18,45.9167,1,0
12,4613,599.943,1,72,45.6667,1,0
13,4653,599.95,1,78,45.5,1,0
14,4643,599.946,1,0,45.9898,1,0
15,4565,599.941,1,84,45,1,0
16,4440,599.951,1,12,45.9722,1,0
17,4515,600.046,1,36,45.8889,1,0
18,4583,599.902,1,24,45.9091,1,0
19,4477,599.995,2,62,9.42857,0.857143,0.509891
20,4368,599.93,1,60,45.8,1,0
21,4676,599.969,1,60,45.8,1,0
22,4577,600.072,1,30,45.9,1,0
23,4667,599.895,1,66,45.75,1,0
24,4399,599.959,1,72,45.6667,1,0
25,4546,599.998,1,12,45.9231,1,0
26,4600,599.973,1,66,45.75,1,0
27,4777,599.896,1,66,45.75,1,0
28,4526,599.954,1,42,45.875,1,0
29,4451,600.097,1,48,45.8571,1,0
,,,104,,,
