runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,9110,599.836,2,502,5,0.333333,0.488066
1,8603,600.134,2,502,5,0.333333,0.488066
2,8425,599.52,2,502,5,0.333333,0.488066
3,8881,600.055,1,442,36.3333,1,0
4,8471,599.868,2,502,5,0.333333,0.488066
5,8672,599.825,2,502,5,0.333333,0.488066
6,8929,599.899,2,502,5,0.333333,0.488066
7,8660,599.981,1,468,26,0.5,0
8,8747,599.782,2,502,5,0.333333,0.488066
9,8648,599.99,2,502,5,0.333333,0.488066
10,8703,599.905,2,502,5,0.333333,0.488066
11,8746,599.991,2,502,5,0.333333,0.488066
12,8603,599.925,2,502,5,0.333333,0.488066
13,8580,599.749,2,502,5,0.333333,0.488066
14,8631,599.899,2,502,5,0.333333,0.488066
15,8483,599.927,2,502,5,0.333333,0.488066
16,8829,599.771,2,488,7.75,0.5,0.49717
17,8675,599.802,2,502,5,0.333333,0.488066
18,8418,600.006,2,502,5,0.333333,0.488066
19,8596,599.952,2,502,5,0.333333,0.488066
20,8715,599.854,2,502,5,0.333333,0.488066
21,8794,599.946,2,502,5,0.333333,0.488066
22,8630,599.919,2,502,5,0.333333,0.488066
23,8474,599.874,2,502,5,0.333333,0.488066
24,8591,599.95,2,502,5,0.333333,0.488066
25,8698,600.028,2,502,5,0.333333,0.488066
26,8465,599.922,2,480,21,0.5,0.488066
27,8521,599.701,2,502,5,0.333333,0.488066
28,8650,599.865,2,502,5,0.333333,0.488066
29,8682,599.826,2,502,5,0.333333,0.488066
,,,514,,,
