runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,8773,599.955,1,280,30.25,1,0
1,8760,599.938,1,290,23.5,0.5,0
2,8468,599.956,4,302,5.8,0.4,0.529986
3,8567,600.009,2,288,18.3333,0.5,0.49717
4,8495,599.921,3,267,19.8667,0.6,0.449615
5,8657,599.966,1,252,47.25,1,0
6,8586,599.957,3,292,8.53333,0.6,0.481574
7,8475,599.992,3,267,19.8667,0.6,0.449615
8,8522,599.767,3,314,4.88889,0.333333,0.47144
9,8546,599.907,3,292,8.53333,0.6,0.481574
10,8612,600.051,2,317,6.75,0.5,0.509891
11,8700,599.918,2,288,18.3333,0.5,0.49717
12,8642,600,2,294,10.5,0.75,0.49717
13,8557,599.952,2,294,10.5,0.75,0.49717
14,8671,599.955,2,316,7,0.5,0.509891
15,8571,599.984,2,268,21.8333,0.75,0.49717
16,8546,600.006,3,292,8.53333,0.6,0.481574
17,8615,599.918,2,316,7,0.5,0.509891
18,8682,599.975,2,294,10.5,0.75,0.49717
19,8615,599.902,2,294,10.5,0.75,0.49717
20,8433,599.972,3,292,8.53333,0.6,0.481574
21,8472,599.994,2,278,20.6667,0.666667,0.49717
22,8562,599.94,2,288,18.3333,0.5,0.49717
23,8737,600.022,1,270,30.5,1,0
24,8607,599.973,3,304,7.08333,0.5,0.466242
25,8715,599.924,2,294,10.5,0.75,0.49717
26,8483,600.009,2,316,7,0.5,0.509891
27,8537,599.918,4,324,0.333333,0.333333,0.521881
28,8588,599.98,2,258,22.5333,0.8,0.49717
29,8707,599.947,2,294,10.5,0.75,0.49717
,,,327,,,
