runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,8734,599.979,1,312,333,333,0
1,8940,600.014,1,312,333,333,0
2,8746,599.938,1,312,333,333,0
3,8919,599.965,1,312,333,333,0
4,8672,600.001,1,312,333,333,0
5,8690,599.967,1,286,333,333,0
6,8729,599.93,1,250,44,1,0
7,8580,599.982,1,312,333,333,0
8,8795,599.924,1,312,333,333,0
9,8728,600.025,1,312,333,333,0
10,8881,599.948,1,312,333,333,0
11,8764,600.027,1,312,333,333,0
12,8543,599.908,1,312,333,333,0
13,8873,599.965,1,312,333,333,0
14,8684,599.991,1,312,333,333,0
15,8733,599.953,1,312,333,333,0
16,8664,599.972,1,312,333,333,0
17,8671,599.989,1,312,333,333,0
18,8631,599.916,1,312,333,333,0
19,8754,599.962,1,312,333,333,0
20,8717,599.964,1,286,333,333,0
21,8926,600.044,1,312,333,333,0
22,8661,599.95,1,312,333,333,0
23,8886,599.975,1,312,333,333,0
24,8910,600.002,1,312,333,333,0
25,8633,599.895,1,312,333,333,0
26,8627,599.992,1,312,333,333,0
27,8905,599.946,1,312,333,333,0
28,8617,599.927,1,312,333,333,0
29,8683,599.881,1,312,333,333,0
,,,312,,,
