runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3488,599.948,0,0,333,333,333
1,3462,599.653,0,0,333,333,333
2,3510,600.051,0,0,333,333,333
3,3493,599.856,0,0,333,333,333
4,3484,599.734,0,0,333,333,333
5,3488,599.724,0,0,333,333,333
6,3519,599.824,0,0,333,333,333
7,3477,599.866,0,0,333,333,333
8,3514,599.738,0,0,333,333,333
9,3504,599.772,0,0,333,333,333
10,3490,600.028,0,0,333,333,333
11,3474,599.913,0,0,333,333,333
12,3492,599.772,0,0,333,333,333
13,3498,599.846,0,0,333,333,333
14,3445,599.669,0,0,333,333,333
15,3482,599.626,0,0,333,333,333
16,3468,599.959,0,0,333,333,333
17,3493,599.837,0,0,333,333,333
18,3503,599.803,0,0,333,333,333
19,3526,599.909,0,0,333,333,333
20,3498,599.839,0,0,333,333,333
21,3470,599.99,0,0,333,333,333
22,3472,599.723,0,0,333,333,333
23,3484,599.772,0,0,333,333,333
24,3511,599.875,0,0,333,333,333
25,3474,599.994,0,0,333,333,333
26,3455,599.866,0,0,333,333,333
27,3480,600.056,0,0,333,333,333
28,3487,599.648,0,0,333,333,333
29,3446,600.331,0,0,333,333,333
,,,0,,,
