runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3646,599.882,0,0,333,333,333
1,3651,600.014,0,0,333,333,333
2,3682,599.808,0,0,333,333,333
3,3626,599.927,0,0,333,333,333
4,3748,599.935,0,0,333,333,333
5,3629,599.505,0,0,333,333,333
6,3633,599.62,0,0,333,333,333
7,3647,600.146,0,0,333,333,333
8,3643,599.878,0,0,333,333,333
9,3631,599.934,0,0,333,333,333
10,3664,599.949,0,0,333,333,333
11,3642,600.094,0,0,333,333,333
12,3617,599.931,0,0,333,333,333
13,3637,599.789,0,0,333,333,333
14,3658,600.101,0,0,333,333,333
15,3664,599.992,0,0,333,333,333
16,3611,599.776,0,0,333,333,333
17,3712,599.947,0,0,333,333,333
18,3610,599.989,0,0,333,333,333
19,3601,599.926,0,0,333,333,333
20,3633,599.873,0,0,333,333,333
21,3499,600.01,0,0,333,333,333
22,3536,599.861,0,0,333,333,333
23,3365,599.854,0,0,333,333,333
24,3574,599.991,0,0,333,333,333
25,3512,599.773,0,0,333,333,333
26,3525,600.037,0,0,333,333,333
27,3640,599.65,0,0,333,333,333
28,3659,599.877,0,0,333,333,333
29,3632,599.371,0,0,333,333,333
,,,17,,,
