runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,7632,599.873,3,65,22.4643,0.571429,0.427067
1,7883,599.992,1,63,25.4583,1,0
2,7500,599.874,3,97,10.2917,0.25,0.458861
3,7590,599.689,3,99,10.2083,0.25,0.449615
4,7295,600.006,4,90,12.8333,0.5,0.473092
5,8016,599.725,1,48,25.7045,1,0
6,7921,599.963,4,90,12.8333,0.5,0.473092
7,7477,600.035,3,89,14,0.666667,0.427067
8,7654,599.663,1,66,24.2083,0.833333,0
9,7813,599.924,3,79,14.1944,0.666667,0.427067
10,7963,599.978,1,45,25.7292,1,0
11,7936,599.979,1,80,16.5357,1,0
12,7599,599.844,3,95,11.5,0.333333,0.427067
13,7501,599.956,3,99,10.2083,0.25,0.449615
14,7570,599.946,4,96,10.3333,0.25,0.429051
15,7648,599.934,4,74,14.5,0.7,0.554333
16,8108,599.987,2,62,24.5,0.857143,0.475082
17,7458,600.052,3,89,14,0.666667,0.427067
18,7712,599.828,1,60,25.5357,1,0
19,8240,599.989,1,63,25.4583,1,0
20,7996,599.977,1,63,25.4583,1,0
21,7571,599.697,3,89,14,0.666667,0.427067
22,7594,600.002,1,42,25.75,1,0
23,7364,599.598,2,66,16.0455,0.909091,0.475082
24,7499,599.568,3,72,20.5833,0.5,0.427067
25,7898,599.893,3,85,14.4286,0.714286,0.427067
26,7893,599.725,1,66,24.2083,0.833333,0
27,7613,599.947,2,45,24.2143,0.785714,0.475082
28,7624,599.842,1,66,24.2083,0.833333,0
29,8019,599.85,1,39,25.7679,1,0
,,,122,,,
