runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,8035,600.032,1,100,46,1,0
1,8461,599.924,1,88,42.5,1,0
2,8350,600.021,1,105,44,1,0
3,8121,599.945,2,130,4,0.5,0.488066
4,8207,599.964,2,130,4,0.5,0.488066
5,8314,600.021,1,115,40,1,0
6,8099,599.984,1,100,46,1,0
7,8264,599.959,1,110,42,1,0
8,8102,599.953,1,80,46.5,1,0
9,8260,600.015,2,104,25.5,0.75,0.509891
10,7914,599.951,1,64,46.75,1,0
11,8084,600.001,2,130,4,0.5,0.488066
12,8004,599.94,1,90,46.3333,1,0
13,8270,600.006,1,110,42,1,0
14,8179,599.937,1,100,46,1,0
15,8320,600.056,2,125,6,0.75,0.488066
16,7966,599.909,2,44,28,0.666667,0.509891
17,7778,600.025,3,80,23.75,0.666667,0.599401
18,8255,600.009,2,140,0,0,0.326634
19,8230,599.955,1,120,38,1,0
20,8301,599.984,1,115,40,1,0
21,8447,599.957,1,120,38,1,0
22,8210,599.992,2,128,3,0.333333,0.509891
23,8234,600.018,1,110,42,1,0
24,8062,599.905,1,90,46.3333,1,0
25,8197,599.979,1,110,42,1,0
26,8218,599.977,1,100,46,1,0
27,8010,600.01,2,135,2,0.25,0.488066
28,8335,599.952,1,110,42,1,0
29,8146,599.993,1,100,46,1,0
,,,140,,,
