runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,7891,599.856,1,156,333,333,0
1,7719,599.919,1,130,333,333,0
2,7773,599.869,1,84,46,1,0
3,7861,599.836,1,125,46,1,0
4,7435,599.518,1,130,333,333,0
5,7850,599.617,1,130,333,333,0
6,7871,599.954,1,96,46,1,0
7,7636,599.902,1,125,46,1,0
8,7571,599.984,1,80,46,1,0
9,7781,600.01,1,100,46,1,0
10,7929,599.807,1,156,333,333,0
11,8165,600.046,1,156,333,333,0
12,7615,599.75,1,88,46,1,0
13,7777,599.866,1,105,46,1,0
14,7900,599.986,1,156,333,333,0
15,7910,599.754,1,84,46,1,0
16,7592,599.855,1,125,46,1,0
17,7735,599.775,1,0,46,1,0
18,7717,599.92,1,84,46,1,0
19,7557,599.832,1,104,333,333,0
20,7960,600.03,1,120,46,1,0
21,7515,599.997,2,117,22.7,1,0.346129
22,7804,599.901,1,105,46,1,0
23,7613,599.792,1,110,46,1,0
24,7898,599.895,1,120,46,1,0
25,7717,599.826,1,125,46,1,0
26,7934,599.949,1,130,333,333,0
27,7911,599.852,1,96,46,1,0
28,7997,599.977,1,60,46,1,0
29,8023,599.919,1,92,46,1,0
,,,156,,,
