runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,7942,599.984,1,23,43.6667,1,0
1,8473,599.943,1,24,43.5556,1,0
2,8091,599.951,1,48,43.3333,1,0
3,8169,600.006,1,50,43,1,0
4,8130,599.988,1,50,43,1,0
5,7872,599.949,2,102,2.5,0.5,0.488066
6,8132,599.949,1,52,40.5,1,0
7,8171,599.957,2,102,2.5,0.5,0.488066
8,8143,600.012,1,21,43.7778,1,0
9,8117,600.005,1,46,43.5,1,0
10,8019,599.934,1,46,43.5,1,0
11,8144,600.017,1,24,43.5556,1,0
12,8025,599.944,2,102,2.5,0.5,0.488066
13,8022,599.976,1,48,43.3333,1,0
14,8343,599.986,2,102,2.5,0.5,0.488066
15,8264,600.005,2,102,2.5,0.5,0.488066
16,7981,599.938,2,102,2.5,0.5,0.488066
17,7925,599.958,2,71,23.25,0.75,0.509891
18,8264,599.964,2,102,2.5,0.5,0.488066
19,8096,599.997,2,102,2.5,0.5,0.488066
20,8076,600.044,2,102,2.5,0.5,0.488066
21,8128,599.927,2,102,2.5,0.5,0.488066
22,8334,600,2,102,2.5,0.5,0.488066
23,8273,599.981,2,102,2.5,0.5,0.488066
24,8064,599.979,1,54,38,1,0
25,8059,599.997,2,102,2.5,0.5,0.488066
26,8077,599.945,1,50,43,1,0
27,8280,599.978,2,71,23.25,0.75,0.509891
28,8234,599.993,1,54,38,1,0
29,8258,599.941,2,102,2.5,0.5,0.488066
,,,104,,,
