runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,8152,599.911,1,33,27.5,1,0
1,7767,599.924,3,26,10.125,0.75,0.553651
2,8103,599.633,1,36,26,1,0
3,7888,600.014,3,17,13.1667,0.666667,0.5994
4,7926,599.91,1,18,32.3333,1,0
5,7968,599.851,2,41,1.5,0.25,0.488066
6,7922,599.786,2,41,1.5,0.25,0.488066
7,8152,600.041,2,41,1.5,0.25,0.488066
8,7980,599.723,2,41,1.5,0.25,0.488066
9,8193,600.013,1,36,26,1,0
10,7853,599.736,2,29,16.375,0.5,0.509891
11,7821,599.939,2,16,18.25,0.75,0.509891
12,7967,599.875,1,33,27.5,1,0
13,7739,599.903,1,33,27.5,1,0
14,8205,599.923,1,24,32,1,0
15,7944,599.942,1,30,29,1,0
16,7970,599.922,1,8,32.75,1,0
17,7983,600.04,2,35,4.5,0.75,0.488066
18,7859,599.918,2,25,13.8333,0.75,0.509891
19,8224,599.727,1,30,29,1,0
20,8128,599.997,1,18,31,1,0
21,7979,599.983,1,36,26,1,0
22,7812,599.753,2,16,18.25,0.75,0.509891
23,8110,599.779,1,18,31,1,0
24,7694,599.955,2,13,14.75,0.875,0.509891
25,7967,599.822,2,41,1.5,0.25,0.488066
26,7852,599.986,1,30,29,1,0
27,7886,600.013,2,20,18.6667,0.833333,0.509891
28,8129,599.771,1,21,32.2,1,0
29,7659,599.835,1,18,31,1,0
,,,44,,,
