runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,7753,599.934,1,120,23.8333,1,0
1,8305,600.015,1,133,10.8571,1,0
2,7973,599.859,1,168,10.5,1,0
3,7992,599.499,3,127,20,0.5,0.553651
4,8233,599.747,1,168,10.5,1,0
5,8207,599.654,1,168,10.5,1,0
6,8173,599.987,1,150,23,1,0
7,8056,599.712,1,154,10.75,1,0
8,8418,599.968,1,175,10,1,0
9,8224,599.985,1,126,23.8,1,0
10,8169,599.664,1,133,10.8571,1,0
11,8541,599.974,1,161,10.6667,1,0
12,8259,599.869,1,168,10.5,1,0
13,7987,599.79,1,126,23.8,1,0
14,8173,599.673,1,168,10.5,1,0
15,8427,599.714,1,168,10.5,1,0
16,8410,599.633,1,150,23,1,0
17,7974,600.013,1,161,10.6667,1,0
18,7853,599.828,1,120,36.5,1,0
19,8107,599.893,1,144,23.5,1,0
20,8502,599.915,1,168,10.5,1,0
21,7705,599.882,1,96,23.9,1,0
22,8001,599.673,1,168,10.5,1,0
23,7886,600.034,2,131,21.7333,0.8,0.509891
24,8214,599.585,1,161,10.6667,1,0
25,8113,599.958,1,175,10,1,0
26,8094,599.855,1,147,10.8,1,0
27,8182,599.959,1,161,10.6667,1,0
28,7753,599.996,2,119,22.381,0.857143,0.509891
29,8317,599.757,1,132,23.75,1,0
,,,179,,,
