runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,8019,599.995,2,251,12.25,1,inf
1,8277,599.978,1,264,333,333,0
2,8282,599.931,1,264,333,333,0
3,8240,600.019,1,228,333,333,0
4,8110,599.961,2,239,13,1,inf
5,8003,599.969,1,209,55,1,0
6,8306,600.017,1,242,55,1,0
7,8044,599.922,2,263,11,1,inf
8,8459,599.938,1,252,333,333,0
9,8884,600.018,1,210,55,1,0
10,8524,599.936,1,252,333,333,0
11,8321,599.957,1,276,333,333,0
12,8296,600.042,1,228,333,333,0
13,8285,599.949,1,252,333,333,0
14,8487,599.989,1,198,55,1,0
15,7837,599.928,1,288,333,333,0
16,8142,600.009,1,252,333,333,0
17,8328,599.976,2,251,12.25,1,inf
18,8127,599.938,1,220,55,1,0
19,8256,599.987,2,227,13.5,1,inf
20,8593,599.948,1,264,333,333,0
21,8404,600.021,1,264,333,333,0
22,8360,599.939,1,276,333,333,0
23,8326,599.984,1,216,333,333,0
24,8222,599.954,1,240,333,333,0
25,8126,599.967,1,276,333,333,0
26,8186,599.967,1,252,333,333,0
27,7741,600.028,2,239,13,1,inf
28,8425,599.95,1,228,333,333,0
29,8131,599.977,2,251,12.25,1,inf
,,,288,,,
