runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,8500,599.983,1,261,333,333,0
1,8358,599.973,1,216,52,1,0
2,8248,599.935,2,198,23.1333,1,inf
3,8361,599.967,2,215,28.3333,1,inf
4,8492,599.953,1,261,333,333,0
5,8514,599.894,1,224,52,1,0
6,8536,600.007,1,261,333,333,0
7,8368,599.855,2,207,29.25,1,inf
8,8466,599.99,1,224,52,1,0
9,8640,599.935,1,208,52,1,0
10,8528,599.963,1,261,333,333,0
11,8588,599.962,1,252,333,333,0
12,7721,599.973,1,208,52,1,0
13,8299,599.979,1,200,52,1,0
14,8173,599.989,2,166,30.1667,1,inf
15,8369,599.996,2,207,29.25,1,inf
16,8542,600.002,1,252,333,333,0
17,8300,599.913,2,215,28.3333,1,inf
18,8574,599.981,1,208,52,1,0
19,8525,599.898,1,252,333,333,0
20,8600,599.978,1,252,333,333,0
21,8467,599.944,1,216,52,1,0
22,8438,599.94,2,215,28.3333,1,inf
23,8642,599.905,1,184,52,1,0
24,8425,599.939,2,207,29.25,1,inf
25,8408,600.012,1,175,52,1,0
26,8597,599.907,1,208,52,1,0
27,8519,599.937,2,241,6.5,1,0.346129
28,8354,600.006,1,261,333,333,0
29,8528,599.931,1,261,333,333,0
,,,261,,,
