runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,8247,599.986,1,286,27.5,1,0
1,8328,599.968,1,308,20.1667,0.5,0
2,8095,599.946,2,318,16.5833,0.333333,0.49717
3,8159,599.992,2,296,23.9167,0.75,0.49717
4,8145,600.006,3,353,0.0666667,0.2,0.482558
5,8196,599.924,2,306,20.3333,0.5,0.49717
6,8214,600.007,2,334,7.16667,0.5,0.509891
7,8226,599.943,2,273,25.3333,0.833333,0.49717
8,8093,599.923,2,307,20.25,0.5,0.49717
9,8524,599.947,2,345,3.5,0.25,0.488066
10,8126,599.996,2,317,16.6667,0.333333,0.49717
11,8120,599.96,3,294,21.9333,0.6,0.449615
12,8191,599.971,2,318,16.5833,0.333333,0.49717
13,8216,599.934,3,316,16.75,0.333333,0.449615
14,8321,599.951,2,345,3.5,0.25,0.488066
15,8382,600.035,2,344,2.86667,0.2,0.509891
16,8364,599.969,3,353,0.0666667,0.2,0.482558
17,8275,599.935,1,286,27.5,1,0
18,8533,599.963,1,308,20.1667,0.5,0
19,8387,599.921,2,345,3.5,0.25,0.488066
20,8006,599.969,3,327,13.0833,0.333333,0.466686
21,8190,600.005,3,353,0.0666667,0.2,0.482558
22,8019,599.974,2,345,3.5,0.25,0.488066
23,8293,599.933,2,334,7.16667,0.5,0.509891
24,8108,600.018,2,285,24.7333,0.8,0.49717
25,8256,599.889,2,345,3.5,0.25,0.488066
26,8363,599.981,2,344,2.86667,0.2,0.509891
27,8164,599.984,3,343,3.66667,0.25,0.470519
28,8119,599.955,2,318,16.5833,0.333333,0.49717
29,8280,599.999,1,319,16.5,0.333333,0
,,,354,,,
