runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,8170,599.996,1,286,333,333,0
1,8700,599.886,1,286,333,333,0
2,8556,600.007,1,286,333,333,0
3,8506,599.95,1,319,333,333,0
4,8439,599.954,1,286,333,333,0
5,8424,600.012,1,250,55,1,0
6,8418,599.93,1,319,333,333,0
7,8402,600,2,315,1,1,inf
8,8234,599.991,2,317,1,1,inf
9,8465,599.966,1,286,333,333,0
10,8567,599.984,1,297,333,333,0
11,8509,600.003,1,319,333,333,0
12,8328,600.013,2,315,1,1,inf
13,8601,599.957,1,297,333,333,0
14,8314,599.934,2,315,1,1,inf
15,8497,599.993,1,286,333,333,0
16,8423,599.992,1,286,333,333,0
17,8745,599.984,1,297,333,333,0
18,8263,599.942,1,286,333,333,0
19,8404,600.026,2,304,5.66667,1,inf
20,8488,599.895,1,319,333,333,0
21,8175,600.013,2,317,1,1,inf
22,8720,599.912,1,286,333,333,0
23,8313,600.031,1,270,55,1,0
24,8697,599.978,1,308,333,333,0
25,8441,599.97,2,315,1,1,inf
26,8323,599.919,2,315,1,1,inf
27,8354,600.003,2,315,1,1,inf
28,8297,599.908,1,216,55,1,0
29,8571,600.012,1,319,333,333,0
,,,319,,,
