runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,7334,599.896,1,40,39.3333,1,0
1,7299,599.917,3,62,12.7407,0.333333,0.470519
2,7193,599.984,2,33,8.55556,0.888889,0.509891
3,7073,599.572,1,8,44.5,1,0
4,7157,599.869,0,0,333,333,333
5,7348,599.717,2,53,14.8519,0.333333,0.49717
6,7320,599.946,1,45,22.6111,0.555556,0
7,7294,599.929,1,45,22.6111,0.555556,0
8,7516,599.919,1,44,38.3333,1,0
9,7256,599.895,1,40,39.3333,1,0
10,7459,600.036,1,18,43.5556,1,0
11,7154,599.916,1,9,44.6364,1,0
12,7111,599.81,1,0,27.0714,1,0
13,7157,599.942,1,20,44.3333,1,0
14,7227,600.001,1,20,26.9,1,0
15,6952,599.695,3,27,19.4333,0.8,0.449615
16,6914,599.971,1,12,44.4545,1,0
17,7415,600.026,1,15,44.5556,1,0
18,7506,599.875,1,16,44.4,1,0
19,7178,599.958,1,24,41.5556,1,0
20,7560,599.922,1,6,44.6667,1,0
21,7298,599.991,1,36,40.3333,1,0
22,7260,599.866,2,19,26.1364,0.909091,0.49717
23,7549,599.933,1,45,22.6111,0.555556,0
24,7344,599.851,2,20,33.8889,0.777778,0.49717
25,7129,599.904,1,12,44.6,1,0
26,7405,599.961,1,50,21.5556,0.5,0
27,7458,599.92,1,0,41.7778,1,0
28,7139,599.827,1,18,43.5556,1,0
29,7354,599.887,1,28,42.3333,1,0
,,,72,,,
