runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,7691,599.928,1,30,9.8,1,0
1,7764,600.039,1,40,9.66667,1,0
2,7845,599.939,2,14,8.83333,0.888889,0.509891
3,7763,599.937,1,9,41.875,1,0
4,7974,599.972,1,15,41.8333,1,0
5,7897,599.98,0,0,333,333,333
6,7809,599.964,1,36,25.5,1,0
7,7821,599.945,1,45,9.5,1,0
8,7536,600.061,3,28,6.83333,0.666667,0.5994
9,7752,599.907,2,13,24.6429,0.857143,0.509891
10,7517,599.994,1,12,25.875,1,0
11,7913,599.99,0,0,333,333,333
12,7986,599.956,2,39,7.375,0.75,0.509891
13,7727,599.973,1,30,9.8,1,0
14,8178,599.933,2,39,7.375,0.75,0.509891
15,7535,600.016,1,10,9.88889,1,0
16,7587,599.935,1,8,41.9048,1,0
17,7787,599.953,1,28,25.75,1,0
18,7618,600.005,2,43,6.66667,0.666667,0.509891
19,7847,599.992,1,32,25.6667,1,0
20,7732,599.974,3,52,0.25,0.5,0.349763
21,7797,599.929,2,34,6.26667,0.8,0.509891
22,7786,600.025,2,43,6.66667,0.666667,0.509891
23,7701,600.001,1,20,9.85714,1,0
24,7735,599.949,2,43,6.66667,0.666667,0.509891
25,7496,599.99,2,0,21.9455,0.909091,0.509891
26,7790,599.957,1,24,25.8,1,0
27,7486,599.603,2,30,18.25,0.75,0.509891
28,7841,599.965,1,25,9.83333,1,0
29,7724,599.917,1,24,25.8,1,0
,,,53,,,
