runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,7936,600.025,1,39,39.5,1,0
1,7348,599.998,1,20,43.8333,1,0
2,7958,599.975,1,18,43.875,1,0
3,7712,599.957,1,24,43.75,1,0
4,7346,600,2,3,36.2364,0.909091,0.509891
5,7473,599.958,2,23,25.5,0.888889,0.509891
6,7692,599.937,1,45,8.6,1,0
7,7632,600.021,1,18,43.875,1,0
8,7472,600.007,1,45,8.6,1,0
9,7109,599.912,2,21,19.5143,0.8,0.509891
10,7636,600.034,1,44,43.3333,1,0
11,7652,599.911,0,0,333,333,333
12,7782,600.01,1,18,43.8667,1,0
13,7512,599.974,1,52,39,1,0
14,7650,599.953,1,33,43.6667,1,0
15,7717,600.009,2,43,7.5,0.833333,0.509891
16,7306,599.956,2,19,25.6,0.9,0.509891
17,7489,599.996,1,16,43.8,1,0
18,7432,599.9,1,21,43.8571,1,0
19,7162,599.994,1,8,43.8333,1,0
20,7543,599.977,1,18,43.8667,1,0
21,7612,599.951,1,40,8.66667,1,0
22,7640,599.97,0,0,333,333,333
23,7725,599.981,1,35,8.71429,1,0
24,7681,599.976,1,32,43.6667,1,0
25,7869,599.975,1,24,43.6667,1,0
26,7582,599.988,0,0,333,333,333
27,7508,599.932,1,50,8.5,1,0
28,7424,599.999,1,0,43.8571,1,0
29,7774,599.985,1,56,35,1,0
,,,68,,,
