runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,7536,599.892,0,0,333,333,333
1,7403,599.975,1,21,41.6667,1,0
2,7783,599.872,1,40,39.8333,1,0
3,7591,599.689,2,2,25.2667,0.933333,0.49717
4,7925,599.984,1,16,41.6364,1,0
5,8079,599.7,1,27,41.5556,1,0
6,7652,599.883,2,54,22.25,0.666667,0.49717
7,7832,599.878,1,36,41.3333,1,0
8,7500,599.757,1,60,20.5833,0.5,0
9,7856,599.981,2,34,24.4286,0.857143,0.49717
10,7453,599.794,1,21,41.6667,1,0
11,7897,599.987,1,40,39.8333,1,0
12,7920,599.624,1,44,38.3333,1,0
13,7717,600.028,1,50,23.75,0.833333,0
14,7684,599.763,1,50,23.75,0.833333,0
15,7576,599.851,1,20,25.6364,1,0
16,7285,599.999,1,12,41.6667,1,0
17,7760,599.731,1,40,25.4286,1,0
18,7405,599.988,1,24,41.5556,1,0
19,7768,599.851,1,60,20.5833,0.5,0
20,7720,599.838,0,0,333,333,333
21,7556,599.957,1,65,19,0.5,0
22,7465,600.01,1,6,41.7949,1,0
23,7459,599.749,2,29,24.7,0.9,0.49717
24,7605,599.666,1,36,41.3333,1,0
25,7864,599.886,0,0,333,333,333
26,7520,600.056,1,0,41.7333,1,0
27,7812,599.887,1,60,20.5833,0.5,0
28,7557,599.952,1,35,25.5,1,0
29,7500,599.963,1,54,9.33333,1,0
,,,82,,,
