runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,8549,599.998,1,253,49,1,0
1,8780,599.966,1,364,333,333,0
2,8772,600.032,1,364,333,333,0
3,8597,599.914,1,364,333,333,0
4,8687,600.042,1,364,333,333,0
5,9012,599.929,1,364,333,333,0
6,8861,599.983,1,364,333,333,0
7,8944,599.999,1,297,49,1,0
8,9055,599.965,1,364,333,333,0
9,8807,599.961,1,364,333,333,0
10,8546,599.975,1,364,333,333,0
11,8760,600.002,1,364,333,333,0
12,8763,599.955,1,364,333,333,0
13,8675,599.924,1,364,333,333,0
14,8804,600.048,1,364,333,333,0
15,8755,599.987,1,364,333,333,0
16,8705,599.926,1,364,333,333,0
17,8722,599.998,1,364,333,333,0
18,8641,599.929,1,264,49,1,0
19,8497,599.974,1,364,333,333,0
20,8722,600.024,1,364,333,333,0
21,8786,599.953,1,364,333,333,0
22,8643,599.954,1,364,333,333,0
23,8801,599.989,1,364,333,333,0
24,8894,599.946,1,364,333,333,0
25,8694,600.027,1,364,333,333,0
26,8898,599.912,1,364,333,333,0
27,8727,599.999,1,364,333,333,0
28,8776,600.037,1,364,333,333,0
29,8714,599.957,1,364,333,333,0
,,,364,,,
