runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,8185,599.983,2,376,10.2,0.6,0.509891
1,8277,602.804,3,415,0.375,0.5,0.349763
2,8099,600.628,2,405,8,0.5,0.488066
3,8080,599.808,2,346,28.75,0.75,0.509891
4,8341,599.809,2,405,8,0.5,0.488066
5,7986,599.444,2,350,32.75,0.75,0.509891
6,8434,599.864,1,392,16,1,0
7,8310,599.957,1,364,56,1,0
8,7895,599.906,2,350,32.75,0.75,0.509891
9,8225,599.913,2,376,10.2,0.6,0.509891
10,8330,599.978,1,392,16,1,0
11,8109,599.954,2,402,8.75,0.75,0.488066
12,8117,599.896,2,375,26,0.5,0.509891
13,8442,600,1,351,56.3333,1,0
14,8068,599.971,1,360,40.5,1,0
15,8179,599.752,2,391,11,0.666667,0.509891
16,8245,599.899,3,348,23.7333,0.666667,0.599401
17,8359,599.831,2,376,28.5,0.5,0.509891
18,8082,599.975,3,413,0.625,0.5,0.349763
19,8405,599.459,2,402,8.75,0.75,0.488066
20,8361,599.922,2,363,31.3333,0.666667,0.509891
21,8268,599.893,2,402,8.75,0.75,0.488066
22,8289,599.895,2,405,8,0.5,0.488066
23,8368,599.581,1,364,56,1,0
24,8342,599.859,1,390,40,1,0
25,8508,600.038,1,392,16,1,0
26,8029,599.92,1,312,56.75,1,0
27,8614,600.001,1,392,16,1,0
28,7981,599.912,2,391,11,0.666667,0.509891
29,8058,599.923,2,418,0,0,0.326634
,,,418,,,
