runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,8598,599.961,1,260,55,1,0
1,8262,599.991,1,290,55,1,0
2,8320,599.937,1,330,333,333,0
3,8268,599.979,2,259,31.9,1,inf
4,8263,599.999,1,290,55,1,0
5,8559,599.928,1,260,55,1,0
6,8346,599.991,1,330,333,333,0
7,8479,599.965,1,260,55,1,0
8,8353,600.026,1,330,333,333,0
9,8102,599.797,1,330,333,333,0
10,8265,599.926,1,280,55,1,0
11,8407,599.966,1,270,55,1,0
12,8833,599.968,1,330,333,333,0
13,8538,599.985,1,330,333,333,0
14,8561,599.96,1,260,55,1,0
15,8191,600.033,1,208,55,1,0
16,8185,599.915,1,234,55,1,0
17,8537,600.02,1,330,333,333,0
18,8400,599.951,1,270,55,1,0
19,8357,599.988,1,280,55,1,0
20,8230,599.948,1,280,55,1,0
21,8671,599.967,1,330,333,333,0
22,8290,599.969,1,260,55,1,0
23,8440,599.971,1,330,333,333,0
24,8309,600.045,1,280,55,1,0
25,8150,599.925,1,240,55,1,0
26,8179,599.963,1,260,55,1,0
27,8272,599.959,1,330,333,333,0
28,8311,599.968,1,290,55,1,0
29,8422,599.936,1,330,333,333,0
,,,330,,,
