runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5870,599.915,1,160,45.1667,1,0
1,5641,599.952,1,144,49.625,1,0
2,5445,599.798,2,189,10,0.75,0.509891
3,5459,599.852,2,189,10,0.75,0.509891
4,5717,599.979,1,162,49.25,1,0
5,5399,599.89,2,189,10,0.75,0.509891
6,5326,599.986,2,189,10,0.75,0.509891
7,5668,599.988,1,160,13.5,1,0
8,5260,599.954,2,159,11.7143,0.857143,0.509891
9,5653,600.004,1,180,13.25,1,0
10,5420,599.834,2,152,29.5833,0.833333,0.509891
11,5583,599.972,2,189,10,0.75,0.509891
12,5711,599.974,1,180,44.6667,1,0
13,5560,599.992,1,152,49.5,1,0
14,5609,599.996,1,170,13.4,1,0
15,5427,599.873,2,178,11.1,0.8,0.509891
16,5505,599.874,1,160,13.5,1,0
17,5363,599.94,2,152,29.5833,0.833333,0.509891
18,5497,599.913,1,171,49,1,0
19,5357,599.958,2,169,11.3333,0.833333,0.509891
20,5408,599.953,1,170,13.4,1,0
21,5370,599.956,1,170,13.4,1,0
22,5581,600.059,2,169,11.3333,0.833333,0.509891
23,5447,599.946,1,160,13.5,1,0
24,5453,599.822,1,171,49,1,0
25,5273,599.948,3,177,9.33333,0.666667,0.599401
26,5278,599.978,2,151,34.5,0.75,0.509891
27,5587,599.974,1,162,49.25,1,0
28,5484,600.01,1,170,13.4,1,0
29,5458,599.9,1,176,36.5,1,0
,,,217,,,
