runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5595,599.903,1,90,7.33333,1,0
1,5583,599.991,2,53,31.25,0.75,0.49717
2,5690,599.946,1,85,7.5,1,0
3,5712,599.927,1,68,26.5,1,0
4,5709,599.982,1,85,7.5,1,0
5,5940,599.917,1,90,7.33333,1,0
6,5967,599.975,1,90,7.33333,1,0
7,5767,599.962,1,90,7.33333,1,0
8,5839,599.935,1,64,26.6,1,0
9,5451,600.012,2,72,16.8333,0.666667,0.49717
10,5493,599.948,3,75,15,0.5,0.466242
11,5601,599.903,1,90,7.33333,1,0
12,5556,599.992,2,71,24.75,0.75,0.49717
13,5992,600.013,1,90,7.33333,1,0
14,5584,599.962,2,89,5.625,0.75,0.49717
15,5435,599.999,2,76,15.5556,0.666667,0.49717
16,5755,599.976,2,89,5.625,0.75,0.49717
17,5870,599.901,2,59,25.7143,0.857143,0.49717
18,5752,599.928,1,72,26.3333,1,0
19,5693,600.036,1,80,21.3333,0.5,0
20,5490,599.968,2,56,30.5556,0.666667,0.49717
21,5504,599.98,2,55,25.875,0.875,0.49717
22,5513,600.03,1,85,7.5,1,0
23,5580,599.957,2,93,3.75,0.5,0.49717
24,5685,599.958,2,89,5.625,0.75,0.49717
25,5645,599.934,3,92,3.875,0.5,0.455195
26,5744,599.961,2,89,5.625,0.75,0.49717
27,5712,599.958,1,72,26.3333,1,0
28,5739,600.022,1,85,7.5,1,0
29,5654,599.931,2,71,24.75,0.75,0.49717
,,,101,,,
