runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5375,599.971,2,118,24.1667,0.833333,0.509891
1,5616,599.916,1,144,10,1,0
2,5247,599.939,2,144,18,0.5,0.509891
3,5249,599.985,2,144,18,0.5,0.509891
4,5652,599.992,1,114,38.5,1,0
5,5410,599.932,2,144,18,0.5,0.509891
6,5425,600.006,2,144,18,0.5,0.509891
7,5438,599.959,1,132,31,1,0
8,5669,599.934,1,120,36,1,0
9,5518,599.953,2,130,20.8333,0.5,0.509891
10,5654,599.984,1,96,41.3333,1,0
11,5528,600.004,1,126,33.5,1,0
12,5385,599.969,2,132,23,0.75,0.509891
13,5403,599.914,2,144,18,0.5,0.509891
14,5615,600.029,1,114,38.5,1,0
15,5624,599.9,1,96,41.3333,1,0
16,5380,600.038,2,144,18,0.5,0.509891
17,5569,599.914,1,96,41.3333,1,0
18,5358,600.045,1,132,31,1,0
19,5580,600.024,1,102,41.2,1,0
20,5371,599.834,1,90,41.3333,1,0
21,5453,600.005,2,130,20.8333,0.5,0.509891
22,5617,600.005,1,96,41.3333,1,0
23,5526,599.966,1,126,33.5,1,0
24,5523,599.995,1,75,41.619,1,0
25,5505,599.992,2,130,20.8333,0.5,0.509891
26,5693,599.944,1,114,38.5,1,0
27,5499,599.925,1,84,26.1,1,0
28,5644,600.02,1,114,38.5,1,0
29,5419,600.001,1,90,41.4286,1,0
,,,168,,,
