runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5316,599.91,0,0,333,333,333
1,5214,600.001,0,0,333,333,333
2,5292,600.025,0,0,333,333,333
3,5054,599.935,0,0,333,333,333
4,5261,599.893,0,0,333,333,333
5,5227,600.044,0,0,333,333,333
6,5349,599.991,0,0,333,333,333
7,5294,599.871,0,0,333,333,333
8,5255,600.062,0,0,333,333,333
9,5227,599.917,0,0,333,333,333
10,5232,599.938,0,0,333,333,333
11,5305,599.959,0,0,333,333,333
12,5150,599.949,0,0,333,333,333
13,5243,600.046,0,0,333,333,333
14,5293,599.953,0,0,333,333,333
15,5180,599.91,0,0,333,333,333
16,5228,599.991,0,0,333,333,333
17,5215,600.019,0,0,333,333,333
18,5221,599.951,0,0,333,333,333
19,4947,599.991,0,0,333,333,333
20,5230,599.97,0,0,333,333,333
21,5239,599.918,0,0,333,333,333
22,5312,600.072,0,0,333,333,333
23,5163,599.89,0,0,333,333,333
24,5221,600.065,0,0,333,333,333
25,5299,599.944,0,0,333,333,333
26,5248,600.003,0,0,333,333,333
27,5216,599.928,0,0,333,333,333
28,5193,599.986,0,0,333,333,333
29,5326,599.996,0,0,333,333,333
,,,49,,,
