runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5338,599.909,3,96,13.8286,0.952381,-inf
1,5221,599.939,3,233,10.9,0.8,-inf
2,5284,600.027,2,209,14.8462,1,inf
3,5256,599.898,1,150,333,333,0
4,5380,600.028,2,206,12.25,1,inf
5,5229,600.047,2,148,14.3333,1,inf
6,5379,599.854,1,255,333,333,0
7,5456,600.04,1,225,333,333,0
8,5281,599.903,2,174,14.125,1,inf
9,5336,599.929,2,220,14.75,1,inf
10,5351,600.017,2,176,12.6667,1,inf
11,5293,599.933,1,150,333,333,0
12,5226,600.058,2,187,12.4706,1,inf
13,5381,599.297,2,112,15.2105,1,inf
14,5244,600.002,2,187,12.4706,1,inf
15,5205,599.947,2,162,14.125,1,inf
16,5324,600,1,150,333,333,0
17,5129,599.925,2,135,12.4286,1,inf
18,5099,600.07,2,119,14.4211,1,inf
19,5381,599.873,3,161,10.2538,0.681818,0.145824
20,5348,599.945,4,153,10.8274,0.761905,-inf
21,5286,600.056,1,255,333,333,0
22,5266,599.969,3,201,10.9167,0.833333,-inf
23,5192,599.934,5,74,11.7718,0.769231,-inf
24,5230,599.901,3,151,11.2368,0.947368,-inf
25,5261,599.972,1,240,333,333,0
26,5146,599.977,2,238,13.5,1,inf
27,5225,600.024,2,156,15.0625,1,inf
28,5322,599.922,2,99,13.9545,1,inf
29,7373,599.887,3,132,11.2091,0.954545,-inf
,,,390,,,
