runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5362,599.98,2,280,14.1944,0.944444,0.509891
1,5197,599.97,2,292,12.6053,0.947368,0.509891
2,5352,599.792,3,263,15.9608,0.882353,0.599401
3,5310,600.015,2,280,16.8583,0.933333,0.509891
4,5417,599.92,4,290,8.49359,0.538462,0.411828
5,5266,599.87,2,285,16.8444,0.933333,0.509891
6,5307,599.927,2,331,12.625,0.9375,0.509891
7,5516,599.97,3,291,10.4348,0.652174,0.5994
8,5441,599.966,3,210,13.6806,0.791667,0.5994
9,5343,599.828,3,266,13.625,0.75,0.5994
10,5599,599.977,2,253,15.2632,0.947368,0.509891
11,7323,718.893,3,346,7.84091,0.772727,0.504277
12,5392,647.61,2,248,14.575,0.95,0.509891
13,5454,599.715,3,271,9.62963,0.62963,0.599401
14,5510,599.936,2,168,30.6094,0.96875,0.509891
15,5332,599.913,3,249,14.55,0.9,0.5994
16,5377,599.923,5,202,12.8464,0.791667,0.417715
17,5346,599.969,4,277,13.2063,0.857143,0.472411
18,5612,599.929,2,265,16.9286,0.9375,0.509891
19,5410,599.889,2,298,14.7812,0.9375,0.509891
20,5259,599.832,2,218,15.5476,0.952381,0.509891
21,5291,599.668,2,220,17.0921,0.947368,0.509891
22,5452,599.334,2,300,13.9412,0.941176,0.509891
23,5322,599.669,2,173,17.2121,0.954545,0.509891
24,5358,599.94,2,300,15.7,0.933333,0.509891
25,5356,599.727,3,247,12.1667,0.666667,0.468496
26,5345,599.459,2,286,16.8333,0.933333,0.509891
27,5453,599.632,1,224,17.9444,1,0
28,5333,599.938,4,265,14.9673,0.882353,0.472411
29,5682,599.913,2,236,16.1842,0.947368,0.509891
,,,511,,,
