runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5333,600.019,1,336,333,333,0
1,5400,599.927,3,251,13.4091,0.944444,-inf
2,5257,600,2,238,12.6667,1,inf
3,5198,600.026,2,204,13.7273,1,inf
4,5142,599.877,2,194,13.7273,1,inf
5,5238,600.002,4,270,10.2857,0.904762,-inf
6,5230,599.962,2,301,14,1,inf
7,5256,599.976,3,219,12.5,0.869565,-inf
8,5338,599.945,2,333,13.8333,1,inf
9,5344,600.032,3,166,9.54286,0.657143,0.0232461
10,5233,600.029,2,273,10.5455,1,inf
11,5135,600.002,4,211,12.3955,0.909091,-inf
12,5295,599.872,1,252,333,333,0
13,5211,599.966,1,322,333,333,0
14,5309,600.01,1,266,333,333,0
15,5156,600.011,3,215,11.882,0.913043,-inf
16,5313,599.91,2,250,13.5263,1,inf
17,5173,599.943,1,252,333,333,0
18,5233,599.999,1,266,333,333,0
19,5297,600.017,2,338,11.7692,1,inf
20,5328,599.962,3,267,13.299,0.941176,-inf
21,5426,599.966,3,230,11.3611,0.791667,-inf
22,5299,599.92,3,264,10.9683,0.952381,-inf
23,5306,599.974,2,290,14.0667,1,inf
24,5245,599.988,2,288,10.8,1,inf
25,5206,600.036,2,210,17.5965,1,inf
26,5221,599.879,2,248,12.3333,1,inf
27,5358,600.066,2,290,14.0667,1,inf
28,5203,599.971,3,218,11.4583,0.833333,-inf
29,5234,599.89,3,309,10.0903,0.722222,-inf
,,,490,,,
