runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5415,600.016,1,84,333,333,0
1,5336,599.842,2,90,11.64,1,inf
2,5411,599.967,3,159,10.5,0.842105,-inf
3,5314,599.954,5,110,10.5411,0.73913,-inf
4,5223,599.818,2,124,14.1765,1,inf
5,5468,599.999,3,166,10.7255,0.764706,-inf
6,5224,599.835,2,125,10.7391,1,inf
7,5423,599.965,4,102,10.4008,0.818182,-inf
8,5306,599.789,3,147,10.725,0.85,-inf
9,5313,599.993,3,113,13.4947,0.947368,-inf
10,5309,599.863,2,154,14.0667,1,inf
11,7247,664.404,4,91,9.805,0.75,-inf
12,6534,777.545,3,108,10.875,0.916667,-inf
13,5361,600.016,3,103,13.5105,0.947368,-inf
14,5423,600.032,3,116,11.4921,0.809524,-inf
15,5365,599.979,3,144,10.65,0.8,-inf
16,5331,599.917,2,103,14.2632,1,inf
17,5326,599.978,3,100,13.5571,0.95,-inf
18,5334,599.947,2,140,14.125,1,inf
19,5201,599.988,1,216,333,333,0
20,5332,599.978,2,69,14.3636,1,inf
21,5353,599.992,3,110,20.119,0.904762,-inf
22,5440,599.942,2,96,12.4545,1,inf
23,5474,599.982,3,150,11.6471,0.823529,-inf
24,5292,600.061,3,107,12.88,0.9,-inf
25,5368,599.954,1,120,333,333,0
26,5375,599.894,2,165,12.375,1,inf
27,5280,599.962,1,156,333,333,0
28,5451,599.987,2,88,10.8519,1,inf
29,5303,599.99,3,147,13.2375,0.9375,-inf
,,,324,,,
