runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,31761,599.997,3,183,9.1,0.56,0.0232461
1,31545,599.947,1,224,333,333,0
2,31375,599.964,1,154,333,333,0
3,31519,599.991,2,103,16.2,1,inf
4,31720,600.01,1,224,333,333,0
5,31825,599.967,3,160,12.2698,0.761905,-inf
6,31638,600.007,3,189,14.8111,0.933333,-inf
7,31402,599.986,2,160,15.1176,1,inf
8,31523,600.01,1,210,333,333,0
9,31722,599.973,3,128,13.8254,0.857143,-inf
10,31600,599.984,4,198,10.8947,0.684211,-0.098896
11,31235,599.962,3,159,8.95679,0.592593,0.0232461
12,31561,599.962,3,121,14.6508,0.904762,-inf
13,31827,599.993,2,140,15.2222,1,inf
14,31937,599.998,2,114,14.7143,1,inf
15,31446,599.978,3,164,10.1667,0.75,0.0232461
16,32060,599.968,2,175,11.6667,1,inf
17,31614,599.987,2,88,15.5455,1,inf
18,31629,599.997,3,210,11.9792,0.9375,-inf
19,31738,599.973,3,162,11.5758,0.833333,-inf
20,31392,599.993,2,112,16.1579,1,inf
21,31820,600,3,72,15.5739,0.956522,-inf
22,31485,599.999,3,188,12.5,0.888889,-inf
23,31663,599.976,1,210,333,333,0
24,31828,599.971,2,175,15.9333,1,inf
25,31528,599.991,4,185,11.6111,0.888889,-inf
26,31444,600.009,4,165,10.1528,0.666667,-0.551581
27,31366,599.988,1,140,333,333,0
28,31868,599.978,2,173,15.9333,1,inf
29,31417,599.983,1,168,333,333,0
,,,378,,,
