runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,11988,599.382,2,284,19.6667,0.5,0.49717
1,12443,599.986,2,295,12.3333,0.333333,0.488066
2,12047,599.96,3,308,5,0.333333,0.466242
3,11715,599.999,3,320,0,0,0.270001
4,11885,599.956,3,308,5,0.333333,0.466242
5,11825,599.98,3,320,0,0,0.270001
6,11726,599.915,3,308,5,0.333333,0.466242
7,12006,600.004,2,295,12.3333,0.333333,0.488066
8,12031,600.005,3,308,5,0.333333,0.466242
9,11789,599.954,3,320,0,0,0.270001
10,12033,599.959,3,308,5,0.333333,0.466242
11,11542,599.976,3,320,0,0,0.270001
12,11739,599.959,3,308,5,0.333333,0.466242
13,11859,599.976,3,308,5,0.333333,0.466242
14,11723,599.95,3,320,0,0,0.270001
15,11815,600.029,3,320,0,0,0.270001
16,12063,599.947,1,207,51.6667,1,0
17,12027,599.974,3,308,5,0.333333,0.466242
18,11866,599.986,3,320,0,0,0.270001
19,11504,599.547,3,320,0,0,0.270001
20,11362,599.941,3,320,0,0,0.270001
21,11630,599.996,3,320,0,0,0.270001
22,11870,599.93,3,320,0,0,0.270001
23,12082,599.77,3,308,5,0.333333,0.466242
24,11465,599.944,3,320,0,0,0.270001
25,11811,600.029,3,308,5,0.333333,0.466242
26,12205,599.988,3,320,0,0,0.270001
27,11843,599.962,3,308,5,0.333333,0.466242
28,11870,600.033,3,308,5,0.333333,0.466242
29,11656,599.978,3,320,0,0,0.270001
,,,320,,,
