runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,12581,599.43,1,510,17,1,0
1,12393,599.928,1,448,58.6667,1,0
2,12343,599.925,1,448,58.6667,1,0
3,12889,599.902,1,510,17,1,0
4,12076,599.968,1,434,58.75,1,0
5,12560,599.489,1,510,17,1,0
6,12535,599.859,2,460,25.8889,0.666667,0.509891
7,12343,599.883,1,510,17,1,0
8,12754,599.984,1,510,17,1,0
9,12215,600.458,1,510,17,1,0
10,13037,599.41,1,510,17,1,0
11,12327,600.096,1,510,17,1,0
12,12674,600.358,1,510,17,1,0
13,12171,605.994,1,510,17,1,0
14,12524,599.963,1,448,58.6667,1,0
15,12671,599.934,2,460,25.8889,0.666667,0.509891
16,12445,599.995,2,460,25.8889,0.666667,0.509891
17,12245,599.934,1,448,58.6667,1,0
18,12602,599.982,1,510,17,1,0
19,12691,599.794,1,510,17,1,0
20,12439,599.97,2,460,25.8889,0.666667,0.509891
21,12503,599.932,1,510,17,1,0
22,12818,599.921,1,510,17,1,0
23,12410,599.785,1,448,58.6667,1,0
24,12664,599.868,1,510,17,1,0
25,12439,599.498,1,510,17,1,0
26,12730,599.878,1,448,58.6667,1,0
27,12667,599.787,1,510,17,1,0
28,12527,600.379,1,448,58.6667,1,0
29,12353,599.965,1,510,17,1,0
,,,524,,,
