runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,13174,599.545,1,377,59.875,1,0
1,12745,599.955,2,401,41.5833,0.75,0.509891
2,12996,599.938,1,372,59.8889,1,0
3,12696,599.954,1,403,59.8333,1,0
4,12504,599.772,1,390,59.8571,1,0
5,12686,599.467,1,390,59.8571,1,0
6,13081,599.812,1,390,59.8571,1,0
7,12239,599.755,1,377,59.875,1,0
8,12820,599.827,1,420,59.7143,1,0
9,12773,599.405,1,377,59.875,1,0
10,12754,599.98,2,401,41.5833,0.75,0.509891
11,12414,600.348,1,403,59.8333,1,0
12,12641,599.211,2,401,41.5833,0.75,0.509891
13,12018,600.469,1,390,59.8571,1,0
14,12563,599.93,1,372,59.8889,1,0
15,12725,599.925,2,402,43.2857,0.857143,0.509891
16,12941,599.992,1,377,59.875,1,0
17,12722,599.724,1,377,59.875,1,0
18,12833,599.975,1,372,59.8889,1,0
19,12836,600.056,1,420,59.7143,1,0
20,12833,599.977,1,377,59.875,1,0
21,12908,599.985,2,401,41.5833,0.75,0.509891
22,13229,599.956,1,390,59.8571,1,0
23,12588,602.724,1,403,59.8333,1,0
24,13030,599.883,1,377,59.875,1,0
25,11651,599.998,3,411,32.4062,0.75,0.5994
26,12784,599.965,1,377,59.875,1,0
27,12828,599.942,1,420,59.7143,1,0
28,12959,599.959,2,402,43.2857,0.857143,0.509891
29,12824,599.879,1,403,59.8333,1,0
,,,553,,,
