runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,15440,599.352,1,275,13.3333,1,0
1,61358,599.81,2,296,6.5,0.5,0.488066
2,72723,600.001,2,296,6.5,0.5,0.488066
3,72228,599.995,2,296,6.5,0.5,0.488066
4,71651,599.959,2,306,0,0,0.326634
5,72652,600.002,1,275,13.3333,1,0
6,72414,600.005,1,260,50,1,0
7,71374,599.951,2,285,9,0.666667,0.509891
8,72457,599.993,1,260,50,1,0
9,72111,599.998,2,306,0,0,0.326634
10,72883,599.962,2,296,6.5,0.5,0.488066
11,72967,599.996,2,296,6.5,0.5,0.488066
12,71671,599.989,2,306,0,0,0.326634
13,72725,599.999,1,275,13.3333,1,0
14,72068,599.999,2,306,0,0,0.326634
15,71730,599.997,2,306,0,0,0.326634
16,70251,599.955,1,270,43.5,1,0
17,72507,599.993,1,260,50,1,0
18,72950,599.993,2,296,6.5,0.5,0.488066
19,72554,599.938,2,296,6.5,0.5,0.488066
20,72522,599.974,1,275,13.3333,1,0
21,71845,599.992,2,306,0,0,0.326634
22,71989,599.997,1,275,13.3333,1,0
23,72031,600.004,1,275,13.3333,1,0
24,72567,599.995,1,275,13.3333,1,0
25,71032,600.001,1,270,43.5,1,0
26,72023,600.002,2,296,6.5,0.5,0.488066
27,71876,599.993,2,306,0,0,0.326634
28,71369,599.942,1,280,37,1,0
29,72518,599.966,2,296,6.5,0.5,0.488066
,,,306,,,
