runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,11818,606.265,1,351,15.5,1,0
1,12377,599.985,1,324,28.1667,1,0
2,12658,599.959,1,364,15,1,0
3,12660,599.948,1,351,15.5,1,0
4,12257,599.948,1,324,28.1667,1,0
5,12310,599.993,1,351,15.5,1,0
6,12488,599.916,1,351,15.5,1,0
7,12648,599.931,1,351,15.5,1,0
8,12656,599.922,1,351,15.5,1,0
9,12400,599.985,1,324,28.1667,1,0
10,12765,599.863,2,374,0,0,0.326634
11,12321,599.953,2,346,12.6667,0.333333,0.488066
12,12387,599.977,1,288,28.4667,1,0
13,12501,599.93,1,324,28.1667,1,0
14,12425,599.828,1,336,27.6667,1,0
15,12325,599.899,2,310,24.6667,0.75,0.509891
16,12344,599.947,1,364,15,1,0
17,12599,599.963,1,288,28.4667,1,0
18,12463,599.942,2,361,8,0.5,0.509891
19,12808,599.945,1,364,15,1,0
20,12711,600.004,1,364,15,1,0
21,12426,599.791,1,351,15.5,1,0
22,12611,599.934,1,324,28.1667,1,0
23,12198,599.984,1,364,15,1,0
24,12589,600,2,374,0,0,0.326634
25,12793,599.823,1,312,28.3333,1,0
26,12471,599.953,1,351,15.5,1,0
27,12479,599.931,1,351,15.5,1,0
28,13081,599.978,1,351,15.5,1,0
29,12795,600.011,1,351,15.5,1,0
,,,374,,,
