runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,6424,599.887,1,264,11,1,0
1,6122,600.039,1,264,11,1,0
2,6156,599.867,1,264,11,1,0
3,6354,599.948,1,264,11,1,0
4,6176,600.007,1,264,11,1,0
5,6333,599.909,1,264,11,1,0
6,6133,599.949,1,264,11,1,0
7,6320,599.987,1,264,11,1,0
8,6117,599.935,1,264,11,1,0
9,6230,599.725,1,264,11,1,0
10,6237,599.927,1,264,11,1,0
11,6256,599.92,1,264,11,1,0
12,6249,600.06,1,264,11,1,0
13,6140,599.861,1,264,11,1,0
14,6084,599.89,1,264,11,1,0
15,6118,600.04,1,264,11,1,0
16,6289,599.802,1,264,11,1,0
17,6246,599.874,1,264,11,1,0
18,5944,599.872,1,264,11,1,0
19,6124,599.998,1,264,11,1,0
20,5980,600.038,1,264,11,1,0
21,6050,599.879,1,264,11,1,0
22,6067,599.97,1,264,11,1,0
23,6167,599.953,1,264,11,1,0
24,5930,599.95,1,264,11,1,0
25,6039,599.871,1,264,11,1,0
26,5964,599.916,1,264,11,1,0
27,6112,599.972,1,264,11,1,0
28,6205,599.903,1,264,11,1,0
29,6458,599.962,1,264,11,1,0
,,,272,,,
