runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,6191,600.028,1,351,14,1,0
1,6185,599.989,1,351,14,1,0
2,6149,599.933,1,351,14,1,0
3,6065,599.942,1,351,14,1,0
4,6104,599.934,1,351,14,1,0
5,5901,600.028,2,360,0.5,0.5,0.488066
6,6087,599.911,1,351,14,1,0
7,6036,600.04,1,351,14,1,0
8,6174,599.972,1,351,14,1,0
9,6077,599.89,1,351,14,1,0
10,6230,599.983,1,351,14,1,0
11,6213,599.969,1,351,14,1,0
12,6229,599.981,1,351,14,1,0
13,6134,599.969,1,351,14,1,0
14,6224,599.954,1,351,14,1,0
15,6042,600.06,2,360,0.5,0.5,0.488066
16,6104,599.925,2,362,0,0,0.326634
17,6264,599.994,1,351,14,1,0
18,6248,599.911,1,351,14,1,0
19,6071,599.919,1,351,14,1,0
20,6137,600.006,1,351,14,1,0
21,5883,599.968,2,360,0.5,0.5,0.488066
22,6061,599.978,1,351,14,1,0
23,5757,599.996,2,334,16.5,0.5,0.488066
24,6281,599.921,1,351,14,1,0
25,5953,599.975,2,362,0,0,0.326634
26,6262,599.932,1,351,14,1,0
27,6284,599.723,1,351,14,1,0
28,5840,599.967,2,334,16.5,0.5,0.488066
29,6247,600.058,1,351,14,1,0
,,,362,,,
