runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,6201,599.905,1,336,12,1,0
1,6148,599.919,1,336,12,1,0
2,6035,599.999,1,336,12,1,0
3,6184,599.905,1,336,12,1,0
4,6203,599.948,1,336,12,1,0
5,5918,599.909,1,336,12,1,0
6,6146,600.018,1,336,12,1,0
7,6030,599.902,1,336,12,1,0
8,5971,599.975,1,336,12,1,0
9,5927,599.85,1,336,12,1,0
10,6141,599.758,1,336,12,1,0
11,6171,599.994,1,336,12,1,0
12,6079,599.888,1,336,12,1,0
13,6080,599.941,1,336,12,1,0
14,6292,599.834,1,336,12,1,0
15,6165,599.939,1,336,12,1,0
16,5996,599.882,1,336,12,1,0
17,6058,599.958,1,336,12,1,0
18,6219,600.016,1,336,12,1,0
19,6082,599.74,1,336,12,1,0
20,6366,599.997,1,336,12,1,0
21,6054,599.917,1,336,12,1,0
22,6057,599.97,1,336,12,1,0
23,6394,599.975,1,336,12,1,0
24,6159,599.937,1,336,12,1,0
25,6050,600.02,1,336,12,1,0
26,6081,599.706,1,336,12,1,0
27,6059,599.922,1,336,12,1,0
28,6141,599.867,1,336,12,1,0
29,6219,599.998,1,336,12,1,0
,,,343,,,
