runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,6165,600.028,1,510,16,1,0
1,6235,599.915,1,510,16,1,0
2,6163,600.018,1,510,16,1,0
3,6045,599.96,3,484,7,0.333333,0.349763
4,6293,599.941,1,510,16,1,0
5,6227,599.997,1,510,16,1,0
6,6271,600.007,1,510,16,1,0
7,6270,599.968,1,510,16,1,0
8,6205,599.961,1,510,16,1,0
9,6214,599.973,1,510,16,1,0
10,6166,600.013,1,510,16,1,0
11,6133,599.92,1,510,16,1,0
12,6037,600.047,1,510,16,1,0
13,6180,599.957,1,510,16,1,0
14,6109,599.974,1,510,16,1,0
15,6111,599.95,1,510,16,1,0
16,6321,600.072,1,510,16,1,0
17,6189,599.898,1,510,16,1,0
18,6153,600.016,1,510,16,1,0
19,6299,599.988,1,510,16,1,0
20,6201,599.962,1,510,16,1,0
21,6128,599.936,1,510,16,1,0
22,6241,599.99,1,510,16,1,0
23,6197,599.991,1,510,16,1,0
24,6153,599.938,1,510,16,1,0
25,6303,600.017,1,510,16,1,0
26,6095,600.015,1,510,16,1,0
27,6103,599.925,1,510,16,1,0
28,6125,599.944,1,510,16,1,0
29,6238,600.023,1,510,16,1,0
,,,519,,,
