runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5820,599.853,2,362,0,0,0.326634
1,6108,599.975,2,362,0,0,0.326634
2,5830,600.009,2,362,0,0,0.326634
3,5758,599.961,2,362,0,0,0.326634
4,5855,599.89,2,362,0,0,0.326634
5,5889,599.894,2,362,0,0,0.326634
6,5840,599.97,2,362,0,0,0.326634
7,5920,599.958,2,362,0,0,0.326634
8,5898,599.92,2,362,0,0,0.326634
9,5845,600.054,2,362,0,0,0.326634
10,5793,599.815,2,362,0,0,0.326634
11,5943,599.874,2,362,0,0,0.326634
12,5768,599.952,2,362,0,0,0.326634
13,5891,599.972,2,362,0,0,0.326634
14,6006,599.886,1,338,31,1,0
15,5851,599.797,2,362,0,0,0.326634
16,5800,600.006,2,362,0,0,0.326634
17,5777,599.902,2,362,0,0,0.326634
18,5972,599.991,2,362,0,0,0.326634
19,5915,600.049,2,362,0,0,0.326634
20,5839,599.947,2,362,0,0,0.326634
21,5991,599.988,2,362,0,0,0.326634
22,5786,599.914,2,362,0,0,0.326634
23,5949,599.953,2,362,0,0,0.326634
24,5974,600.075,2,362,0,0,0.326634
25,5940,599.885,2,362,0,0,0.326634
26,5966,599.94,2,362,0,0,0.326634
27,5838,599.927,2,362,0,0,0.326634
28,5949,600.006,2,362,0,0,0.326634
29,5963,599.963,2,362,0,0,0.326634
,,,362,,,
