runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3966,599.92,1,102,333,333,0
1,3901,600.008,0,0,333,333,333
2,3838,599.998,0,0,333,333,333
3,3859,599.769,0,0,333,333,333
4,3967,599.881,0,0,333,333,333
5,3799,599.918,0,0,333,333,333
6,3756,600.053,1,102,333,333,0
7,3683,599.776,1,80,54,1,0
8,3735,600.016,0,0,333,333,333
9,3756,599.885,1,21,54,1,0
10,3810,599.941,0,0,333,333,333
11,3779,599.911,2,99,4.6,1,inf
12,3882,599.869,0,0,333,333,333
13,3601,599.85,1,65,54,1,0
14,3912,599.787,1,108,333,333,0
15,3813,599.934,0,0,333,333,333
16,3668,599.886,1,13,54,1,0
17,3725,600.002,2,78,22.4167,1,inf
18,3909,599.732,0,0,333,333,333
19,3577,599.958,2,93,23,1,0.346129
20,4168,600.059,0,0,333,333,333
21,3622,599.862,1,65,54,1,0
22,3708,599.923,1,32,54,1,0
23,3727,599.713,1,48,54,1,0
24,3753,600.007,0,0,333,333,333
25,3827,599.908,0,0,333,333,333
26,3758,599.941,0,0,333,333,333
27,3704,599.844,0,0,333,333,333
28,3628,600.035,1,96,333,333,0
29,3774,599.823,0,0,333,333,333
,,,114,,,
