runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4002,599.938,0,0,333,333,333
1,4121,599.125,0,0,333,333,333
2,3792,599.943,0,0,333,333,333
3,3764,600.058,0,0,333,333,333
4,3829,599.934,0,0,333,333,333
5,3974,599.991,0,0,333,333,333
6,3877,599.934,0,0,333,333,333
7,3893,599.949,0,0,333,333,333
8,3631,600.066,0,0,333,333,333
9,3683,599.864,0,0,333,333,333
10,3897,599.98,0,0,333,333,333
11,4011,599.866,0,0,333,333,333
12,3803,600.005,0,0,333,333,333
13,3847,599.911,0,0,333,333,333
14,3815,600.044,0,0,333,333,333
15,3807,599.859,0,0,333,333,333
16,3785,600.029,1,48,8.83333,1,0
17,3739,600.041,0,0,333,333,333
18,3823,599.855,0,0,333,333,333
19,3914,599.954,0,0,333,333,333
20,3832,600.889,0,0,333,333,333
21,3915,599.971,0,0,333,333,333
22,3804,599.96,0,0,333,333,333
23,3846,599.921,0,0,333,333,333
24,4037,600.038,0,0,333,333,333
25,3845,599.858,0,0,333,333,333
26,3746,599.952,0,0,333,333,333
27,3816,599.976,0,0,333,333,333
28,3798,599.898,0,0,333,333,333
29,3813,599.967,0,0,333,333,333
,,,70,,,
