runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3933,599.953,0,0,333,333,333
1,4113,599.822,0,0,333,333,333
2,3813,599.962,0,0,333,333,333
3,3681,600.085,0,0,333,333,333
4,3678,599.916,0,0,333,333,333
5,3863,599.882,0,0,333,333,333
6,3824,599.982,0,0,333,333,333
7,3625,599.838,0,0,333,333,333
8,3657,600.046,0,0,333,333,333
9,3795,599.876,0,0,333,333,333
10,3799,599.957,0,0,333,333,333
11,3732,599.947,0,0,333,333,333
12,3887,600.046,0,0,333,333,333
13,3639,599.839,0,0,333,333,333
14,3888,600.13,0,0,333,333,333
15,3714,599.884,0,0,333,333,333
16,3648,599.837,0,0,333,333,333
17,3728,599.981,0,0,333,333,333
18,3729,600.037,0,0,333,333,333
19,3857,599.901,0,0,333,333,333
20,3824,599.774,0,0,333,333,333
21,3786,599.997,0,0,333,333,333
22,3622,599.863,0,0,333,333,333
23,3835,600.033,0,0,333,333,333
24,3770,599.873,0,0,333,333,333
25,3845,599.996,0,0,333,333,333
26,3769,599.976,0,0,333,333,333
27,3855,599.815,0,0,333,333,333
28,3962,600.089,0,0,333,333,333
29,3775,599.923,0,0,333,333,333
,,,52,,,
