runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,12023,599.121,1,351,333,333,0
1,11541,599.991,1,351,333,333,0
2,11743,599.993,1,351,333,333,0
3,11614,599.828,1,351,333,333,0
4,11709,599.954,1,324,333,333,0
5,11908,599.982,1,351,333,333,0
6,11589,599.975,1,351,333,333,0
7,12013,599.957,1,351,333,333,0
8,11821,599.977,1,351,333,333,0
9,11587,599.947,1,351,333,333,0
10,11916,599.985,1,351,333,333,0
11,11935,599.985,1,351,333,333,0
12,11700,599.939,1,351,333,333,0
13,11840,599.992,1,351,333,333,0
14,11926,599.908,1,351,333,333,0
15,11552,599.974,1,324,333,333,0
16,11976,599.955,1,351,333,333,0
17,11831,599.983,1,351,333,333,0
18,12079,600,1,351,333,333,0
19,11429,599.985,1,324,333,333,0
20,11771,599.962,1,351,333,333,0
21,11712,599.958,1,351,333,333,0
22,11400,599.999,1,351,333,333,0
23,11801,599.933,1,351,333,333,0
24,11682,599.971,1,351,333,333,0
25,11663,599.982,1,351,333,333,0
26,11655,599.989,1,351,333,333,0
27,11607,599.955,1,351,333,333,0
28,11645,599.939,1,351,333,333,0
29,11816,599.907,1,351,333,333,0
,,,351,,,
