runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,24724,599.63,3,357,0,0,0.461903
1,12492,599.944,2,356,0.25,0.5,0.488066
2,12318,599.917,2,346,7.75,0.5,0.509891
3,12064,599.929,2,347,7.5,0.5,0.488066
4,12572,599.948,2,310,12.7,0.8,0.49717
5,12296,599.905,2,346,7.75,0.5,0.509891
6,12362,599.993,2,346,7.75,0.5,0.509891
7,12305,599.938,2,346,7.75,0.5,0.509891
8,11883,599.876,3,357,0,0,0.461903
9,11696,599.962,3,355,0.333333,0.333333,0.546831
10,12262,599.929,2,346,7.75,0.5,0.509891
11,12380,600.021,2,346,7.75,0.5,0.509891
12,12330,599.95,2,356,0.25,0.5,0.488066
13,12119,599.965,2,346,7.75,0.5,0.509891
14,11773,599.875,3,355,0.333333,0.333333,0.546831
15,12146,599.925,2,346,7.75,0.5,0.509891
16,12344,599.922,2,347,7.5,0.5,0.488066
17,12323,599.97,2,346,7.75,0.5,0.509891
18,12370,599.947,2,347,7.5,0.5,0.488066
19,11505,599.989,2,346,7.75,0.5,0.509891
20,12480,599.998,2,346,7.75,0.5,0.509891
21,12356,599.942,2,354,0.5,0.5,0.576565
22,11507,599.98,2,346,7.75,0.5,0.509891
23,12399,599.972,2,346,7.75,0.5,0.509891
24,11937,599.947,2,326,19.625,0.5,0.509891
25,12149,600.004,2,356,0.25,0.5,0.488066
26,12359,599.918,2,346,7.75,0.5,0.509891
27,12132,599.976,2,346,7.75,0.5,0.509891
28,11869,599.772,2,346,7.75,0.5,0.509891
29,12081,599.908,2,347,7.5,0.5,0.488066
,,,357,,,
