runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,33259,600.006,2,334,7.5,0.5,0.509891
1,32825,599.988,2,334,7.5,0.5,0.509891
2,32317,599.986,2,263,32,0.833333,0.509891
3,33120,600.003,2,334,7.5,0.5,0.509891
4,33088,599.99,2,334,7.5,0.5,0.509891
5,32770,600.002,2,346,0,0,0.326634
6,33426,599.986,2,334,7.5,0.5,0.509891
7,32956,599.993,2,334,7.5,0.5,0.509891
8,32904,599.987,2,334,7.5,0.5,0.509891
9,33112,600.011,2,346,0,0,0.326634
10,32656,599.99,2,346,0,0,0.326634
11,33138,600.007,2,346,0,0,0.326634
12,34268,599.982,1,264,34.3,1,0
13,33430,600.01,2,346,0,0,0.326634
14,33254,600,2,334,7.5,0.5,0.509891
15,32960,599.99,2,346,0,0,0.326634
16,33267,599.995,2,346,0,0,0.326634
17,34081,600.001,2,334,7.5,0.5,0.509891
18,32817,599.987,2,334,7.5,0.5,0.509891
19,33162,599.975,2,334,7.5,0.5,0.509891
20,33089,600.007,2,346,0,0,0.326634
21,33104,600.01,2,334,7.5,0.5,0.509891
22,33267,599.994,2,334,7.5,0.5,0.509891
23,33900,599.986,1,260,53.6667,1,0
24,33057,600.002,2,346,0,0,0.326634
25,32808,599.998,2,334,7.5,0.5,0.509891
26,34207,600.006,1,264,34.3,1,0
27,33250,600.008,2,334,7.5,0.5,0.509891
28,32764,599.99,2,346,0,0,0.326634
29,33206,599.997,2,334,7.5,0.5,0.509891
,,,346,,,
