runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,6101,599.991,1,336,333,333,0
1,6086,599.902,1,336,333,333,0
2,6022,599.893,1,336,333,333,0
3,5912,600.044,1,336,333,333,0
4,6052,599.826,1,336,333,333,0
5,5918,600.058,1,336,333,333,0
6,6029,599.983,1,336,333,333,0
7,6195,599.909,1,336,333,333,0
8,6021,599.968,1,336,333,333,0
9,6041,600.008,1,336,333,333,0
10,5990,599.887,1,336,333,333,0
11,6190,599.894,1,336,333,333,0
12,6109,599.825,1,336,333,333,0
13,6007,599.844,1,336,333,333,0
14,6125,599.949,1,336,333,333,0
15,6153,600.044,1,336,333,333,0
16,6008,599.838,1,336,333,333,0
17,5913,600.062,1,336,333,333,0
18,5978,599.914,1,336,333,333,0
19,6101,599.925,1,336,333,333,0
20,6103,599.921,1,336,333,333,0
21,5983,599.936,1,336,333,333,0
22,6004,599.778,1,336,333,333,0
23,6066,599.918,1,336,333,333,0
24,6128,600.057,1,336,333,333,0
25,5944,599.898,1,336,333,333,0
26,6004,600.017,1,336,333,333,0
27,5988,599.959,1,336,333,333,0
28,6054,599.741,1,336,333,333,0
29,6023,599.935,1,336,333,333,0
,,,336,,,
