runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5684,600.005,2,414,1,1,inf
1,6008,599.993,1,416,333,333,0
2,6080,599.835,1,416,333,333,0
3,6153,599.967,1,416,333,333,0
4,6054,599.933,1,416,333,333,0
5,5833,599.912,1,416,333,333,0
6,5915,599.778,1,416,333,333,0
7,6066,599.989,1,416,333,333,0
8,5956,599.962,1,416,333,333,0
9,6093,599.87,1,416,333,333,0
10,5887,599.834,1,416,333,333,0
11,6001,600.016,1,403,333,333,0
12,5701,599.802,2,414,1,1,inf
13,6030,599.861,1,416,333,333,0
14,6057,599.87,1,416,333,333,0
15,6016,599.929,1,416,333,333,0
16,6064,599.903,1,416,333,333,0
17,5905,600.057,1,403,333,333,0
18,6045,599.83,1,416,333,333,0
19,6252,599.838,1,416,333,333,0
20,5867,599.904,1,403,333,333,0
21,6098,599.976,1,416,333,333,0
22,6049,599.967,1,416,333,333,0
23,6031,600.017,1,416,333,333,0
24,6058,599.922,1,416,333,333,0
25,6066,599.952,1,416,333,333,0
26,6120,599.868,1,416,333,333,0
27,6006,599.998,1,403,333,333,0
28,6041,599.912,1,416,333,333,0
29,5992,599.949,1,416,333,333,0
,,,416,,,
